soleus_r_tendon	gasmed_r_tendon	tibant_r_tendon	recfem_r_tendon	vasmed_r_tendon	vaslat140_r_tendon	semiten_r_tendon	bflh140_r_tendon	glmed1_r_tendon	soleus_l_tendon	gasmed_l_tendon	tibant_l_tendon	recfem_l_tendon	vasmed_l_tendon	vaslat140_l_tendon	semiten_l_tendon	bflh140_l_tendon	glmed1_l_tendon
0.11614632606506348	0.0	0.0	0.3912782073020935	1.0	0.0	0.7949523031711578	0.7188999354839325	0.0	0.7914537787437439	0.0	0.0	0.5317111313343048	0.748384416103363	0.022547781467437744	0.0	1.0	0.20714309811592102
0.0	0.9433562159538269	0.0	0.9323950111865997	1.0	0.0	0.3935232013463974	1.0	0.0	0.0	0.0	0.0	0.17729872465133667	0.9068864285945892	0.0	0.0	0.08518528938293457	0.2329005002975464
0.9029704928398132	1.0	0.0	1.0	1.0	0.0	0.6189612224698067	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.21979811787605286	0.0	1.0	0.7197392880916595
0.7150909900665283	1.0	0.0	0.2936464101076126	0.6737369745969772	0.0	0.3782464265823364	0.9972199201583862	0.0	0.5081611126661301	0.0	0.0	0.2685839980840683	1.0	0.23774176836013794	0.0	0.0	1.0
1.0	1.0	0.0	0.48480792343616486	0.6163320094347	0.0	0.2430400848388672	1.0	0.02496829628944397	0.56490358710289	0.056446969509124756	0.0	0.8622294068336487	1.0	0.28600624203681946	0.0	0.014282912015914917	1.0
1.0	1.0	0.0	0.5809358581900597	0.9538974761962891	0.0	0.738506630063057	1.0	0.0	0.0	0.01920539140701294	0.0	0.7491653561592102	1.0	0.0	0.43252311646938324	0.09434619545936584	1.0
0.47853654623031616	1.0	0.0	0.1880500316619873	1.0	0.0	0.46692541241645813	1.0	0.18499791622161865	0.6540814936161041	0.0	0.0	0.1771269142627716	1.0	0.07450476288795471	0.005443990230560303	0.8129085600376129	0.8517094552516937
0.0	1.0	0.0	0.008332133293151855	1.0	0.06727039813995361	0.0	1.0	0.0	0.8442344665527344	0.0	0.0	0.7811392247676849	1.0	0.0	0.5326695516705513	0.7950670719146729	0.5745429620146751
0.0	1.0	0.0	0.5461331009864807	0.9967472553253174	0.6112872958183289	0.3170759677886963	0.763727992773056	0.0	0.5301853120326996	0.0	0.0	0.18948131799697876	1.0	0.0	0.5893076807260513	0.9824579954147339	0.345414862036705
0.0	1.0	0.0	0.1797008216381073	1.0	0.0	0.0	0.9271547198295593	0.0	0.41207102686166763	0.0	0.0	0.0	1.0	0.0	0.30982428789138794	0.627020001411438	0.19404765963554382
0.0	0.844899594783783	0.042297184467315674	0.0	1.0	0.32445578277111053	0.047509074211120605	0.5097092241048813	0.0	0.8420382440090179	0.0	0.0	0.28623610734939575	1.0	0.0	0.23554831743240356	0.6010776460170746	0.06843829154968262
0.0	0.7342912405729294	0.0	0.030445396900177002	1.0	0.472993616014719	0.18816599249839783	0.08438313007354736	0.0	1.0	0.026731401681900024	0.0	1.0	0.8631902933120728	0.0	0.20239493250846863	1.0	0.0
0.0	0.9764589667320251	0.12153023481369019	0.36098338663578033	1.0	0.43544502556324005	0.0	0.3847764953970909	0.16014957427978516	1.0	0.0	0.07011416554450989	1.0	1.0	0.0	0.0	1.0	0.5057998187839985
0.0	1.0	0.16425421833992004	0.0	1.0	0.19539156556129456	0.0	0.0	0.1587018072605133	1.0	0.0	0.0	1.0	0.8723639845848083	0.0	0.0	1.0	0.30896517634391785
0.39943188428878784	1.0	0.17267534136772156	0.2553899586200714	1.0	0.0	0.015021920204162598	0.06891679763793945	0.0	1.0	0.0	0.0	0.7234193831682205	1.0	0.0	0.0	1.0	0.0
0.255441814661026	1.0	0.5317177325487137	0.7003099620342255	0.2665020376443863	0.9119025468826294	0.1859663426876068	0.0	0.2800353765487671	1.0	0.3625531643629074	0.5353269279003143	1.0	0.4733220040798187	0.0	0.01450192928314209	1.0	0.8749197125434875
0.0	1.0	0.8850880861282349	0.150483638048172	0.16139629483222961	0.9367358684539795	0.0	0.0	0.6169015318155289	1.0	0.15963846445083618	0.7731378078460693	0.7124605178833008	0.4315246269106865	0.0	0.4877236485481262	1.0	0.191034734249115
0.0	0.7896334528923035	0.9284494519233704	0.07296261191368103	0.3366883397102356	0.7638914585113525	0.19508743286132812	0.0005168020725250244	0.6863544583320618	1.0	0.25977763533592224	0.5795095786452293	1.0	0.3582722544670105	0.0	0.11643612384796143	0.6529460698366165	0.6839995384216309
0.0	0.0	0.38854386657476425	0.0	1.0	0.13582780957221985	0.0	0.5523617416620255	0.0	1.0	0.0	0.0	0.7160983681678772	0.758353590965271	0.0	0.0	0.24648302793502808	0.23872098326683044
0.016210228204727173	0.024906694889068604	0.2845005840063095	0.6011524870991707	1.0	0.0	0.07029172778129578	0.48646214604377747	0.0	0.49261751770973206	0.0	0.0	0.40811479091644287	0.0	0.0	0.0	1.0	0.06800785660743713
0.0	0.0	0.16624712944030762	0.35276176035404205	1.0	0.0	0.21963652968406677	0.7028444707393646	0.0	0.3678739070892334	0.0	0.0	0.24756115674972534	0.0	0.0	0.0	0.9969066977500916	0.0
0.6905570328235626	0.0	0.27894333004951477	0.949299693107605	1.0	0.0	0.44701674953103065	0.3645049184560776	0.0	0.9780370891094208	0.0	0.0	0.0	0.0	0.0	0.0	0.9297424554824829	0.0
0.6002801954746246	0.0	0.1300896406173706	0.8580009043216705	1.0	0.0	0.5634601339697838	0.5906915292143822	0.0	0.37297116219997406	0.014988452196121216	0.0	0.4260316342115402	0.0	0.0	0.6255928575992584	0.2981621026992798	0.2669028341770172
0.0	0.0	0.11845850944519043	0.928744912147522	1.0	0.0	0.0	0.5164090991020203	0.0	0.688859149813652	0.0	0.0	0.0	0.0	0.0	0.6281785517930984	1.0	0.09656029939651489
0.479647159576416	0.0	0.010727167129516602	1.0	0.31813952326774597	0.0	0.8512274920940399	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.8579656481742859	0.2935172766447067	0.5086233913898468
0.8408045172691345	0.0	0.0	1.0	0.0	0.0	0.5760599821805954	1.0	0.0	0.7491037249565125	0.0	0.0	1.0	0.0	0.0	0.30744755268096924	0.17521482706069946	0.0011396408081054688
1.0	0.0	0.0	1.0	0.0	0.0	0.8614473938941956	0.9040111899375916	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.53510981798172	0.4085347056388855	0.0
1.0	0.0	0.0	1.0	0.30091363191604614	0.0	1.0	0.692284494638443	0.0	0.4723456911742687	0.0	0.0	1.0	0.0	0.0	0.9138236045837402	0.6807747185230255	0.0
1.0	0.0	0.0	0.9352799355983734	1.0	0.0	1.0	0.9250560402870178	0.0	0.5462391525506973	0.0	0.0	0.8486347198486328	0.0	0.0	0.7791166603565216	0.6827669739723206	0.04323846101760864
1.0	0.0	0.11335453391075134	1.0	0.055836021900177	0.0	0.9594081342220306	0.9116024971008301	0.0	0.5269713252782822	0.0	0.0	0.8741601407527924	0.1623166799545288	0.0	0.6970030516386032	0.8306608200073242	0.024410992860794067
1.0	0.0	0.0	1.0	0.0	0.0	0.8883365988731384	1.0	0.0	0.4631769061088562	0.0	0.0	0.471102312207222	0.16543906927108765	0.0	0.6729485392570496	0.4112308621406555	0.4026130586862564
1.0	0.0	0.0	0.7548986673355103	0.8475471138954163	0.0	1.0	1.0	0.0	0.7231331467628479	0.0	0.0	0.7067714929580688	0.0	0.0	0.0	0.8637608885765076	0.0
0.6057402193546295	0.0	0.0041196346282958984	0.5396313965320587	0.3028618395328522	0.0	0.9495865106582642	0.35906264185905457	0.0	0.6138337552547455	0.0	0.0	0.4911472946405411	0.2725062966346741	0.0	0.21450841426849365	0.5110781937837601	0.15099671483039856
1.0	0.16502174735069275	0.017531245946884155	0.9318195879459381	0.5436147302389145	0.0	1.0	0.743866816163063	0.0	1.0	0.0	0.0	1.0	0.6466803699731827	0.0	0.0	0.4432978704571724	0.06307363510131836
0.5720165520906448	0.523610532283783	0.0	0.7588064074516296	1.0	0.0	0.43072885274887085	0.6095924824476242	0.0	0.8610445857048035	0.0	0.0	0.8787627220153809	0.707705095410347	0.0	0.5134955048561096	0.22319018840789795	0.38987254351377487
0.7690117061138153	0.6429572105407715	0.0	0.6051542088389397	0.455252006649971	0.0	0.4407310076057911	0.5543888509273529	0.0	1.0	0.0	0.0	0.8023133873939514	0.5324209630489349	0.0	0.13624519109725952	0.45212602615356445	0.44664716720581055
0.6890196651220322	0.7750316858291626	0.0	0.5389772206544876	0.690317690372467	0.0	0.6496023535728455	0.9424419701099396	0.0	0.5020216703414917	0.0	0.0	0.9251005053520203	0.60991171002388	0.0	0.4747898280620575	0.5376816913485527	0.47685776837170124
0.9526309370994568	0.7119712829589844	0.0	0.9192638993263245	0.0	0.0	0.19642770290374756	1.0	0.0	0.5680542290210724	0.0	0.0	0.5842629820108414	0.4605673477053642	0.0	0.9336696267127991	0.5343456342816353	0.0
1.0	0.63568115234375	0.0	0.6463756263256073	0.7360462248325348	0.0	0.42540131509304047	1.0	0.0	0.3659384101629257	0.0	0.0	0.6231988817453384	0.7757577300071716	0.0	0.374983549118042	0.13289007544517517	0.06438666582107544
0.9939632415771484	1.0	0.0	0.9859997034072876	0.9066111445426941	0.0	0.5186989903450012	1.0	0.0	0.6487442851066589	0.0	0.0	0.38958926498889923	0.9844519793987274	0.0	0.39262470602989197	0.030250132083892822	0.07641920447349548
0.879158079624176	1.0	0.0	1.0	1.0	0.0	0.24776282906532288	1.0	0.0	0.08885800838470459	0.0	0.0	0.6423111855983734	1.0	0.0	0.9644885063171387	0.060334742069244385	0.227227121591568
0.7053630352020264	1.0	0.0	0.8620169162750244	0.8713408410549164	0.0	0.04604426026344299	0.9745172262191772	0.0	0.6754944324493408	0.0	0.0	0.9770953059196472	1.0	0.0	1.0	0.0	0.09401851892471313
0.5479325354099274	1.0	0.0	1.0	1.0	0.0	0.25240781903266907	1.0	0.25147926807403564	0.07218843698501587	0.0	0.0	1.0	0.8042214214801788	0.0	1.0	0.0	0.12078487873077393
0.3724043518304825	1.0	0.0	1.0	0.7705503106117249	0.08485692739486694	0.0	1.0	0.0	0.4232022762298584	0.0	0.0	0.5444194376468658	1.0	0.0	0.7850362658500671	0.0	0.5153295621275902
0.3470824658870697	0.7498762607574463	0.0	0.9290241003036499	1.0	0.05670958757400513	0.17230921983718872	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.18960756063461304	0.554006390273571
0.8118471503257751	1.0	0.0	0.8534826040267944	1.0	0.0	0.0	1.0	0.20203131437301636	0.269404873251915	0.0	0.0	0.6328555941581726	1.0	0.0	0.7698745429515839	0.0	0.3133430629968643
0.4764181934297085	1.0	0.0	1.0	1.0	0.0	0.3148219585418701	1.0	0.0	0.0	0.0	0.0	0.5446955859661102	0.997256726026535	0.0	1.0	0.0	0.31506848335266113
0.5669739842414856	1.0	0.0	1.0	1.0	0.0	0.4042322337627411	1.0	0.0	0.0	0.07006925344467163	0.0	1.0	0.8835572600364685	0.0	0.6635124236345291	0.0	0.11436629295349121
0.7210480719804764	1.0	0.0	1.0	1.0	0.0	0.3867422491312027	1.0	0.040995657444000244	0.0	0.0	0.0	0.8345362842082977	1.0	0.0	0.9036979973316193	0.0	0.0
1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.7155960500240326	0.4098389893770218	0.0	0.0	0.0	0.9362784922122955	0.8808445930480957	0.05296790599822998	1.0	0.20293688774108887	0.11790198087692261
0.744008868932724	1.0	0.0	0.6421215832233429	1.0	0.0	0.0	0.43932750821113586	0.21426725387573242	0.0	0.1569800078868866	0.0	0.8260420262813568	0.8650694489479065	0.6000045537948608	1.0	0.0	0.043389469385147095
0.9011855721473694	1.0	0.005782485008239746	0.863936722278595	0.4562295414507389	0.5799033939838409	0.7135233730077744	1.0	1.0	0.0	0.7534884810447693	0.16119903326034546	0.6280320584774017	0.8658953905105591	0.430793359875679	1.0	0.0	0.7952757477760315
1.0	1.0	0.17080777883529663	0.9750759601593018	0.01943105459213257	0.6746373027563095	0.9069245755672455	0.6780448257923126	1.0	0.0	0.8617083132266998	0.21413201093673706	0.27680540084838867	1.0	0.939059317111969	1.0	0.0	0.7583848536014557
1.0	1.0	0.0	1.0	0.21749502420425415	0.28008735179901123	0.8608446717262268	0.8432490825653076	0.9095962643623352	0.0	0.5997247397899628	0.13103997707366943	0.030736565589904785	1.0	0.9307215809822083	1.0	0.0	0.8811739683151245
1.0	0.9213659167289734	0.00932207703590393	1.0	0.0	0.40233779698610306	0.4822424650192261	0.0	0.8947784304618835	0.0	1.0	0.4249024838209152	1.0	0.7142729461193085	0.7233380675315857	1.0	0.0	0.0
1.0	0.9150596857070923	0.3305210471153259	1.0	0.0	0.5771355032920837	1.0	0.0	0.6849496066570282	0.0	1.0	0.5777353718876839	1.0	0.19674158096313477	0.9876075983047485	1.0	0.49477869272232056	0.46329016983509064
1.0	0.6169452518224716	0.05038738250732422	0.91489577293396	0.0	0.6427652537822723	0.8559662699699402	0.1682327687740326	0.893791526556015	0.0	1.0	0.5503107197582722	1.0	0.21830332279205322	1.0	1.0	0.42285919189453125	0.0
1.0	0.48761630803346634	0.038592517375946045	1.0	0.0	0.8055746555328369	1.0	0.5007556676864624	1.0	0.0	1.0	0.2501955181360245	1.0	0.0	0.7270228564739227	1.0	1.0	0.1956349015235901
1.0	0.18074709177017212	0.1004934310913086	1.0	0.0	0.22323518991470337	1.0	0.6656447350978851	0.6891854703426361	0.0	1.0	0.4827427677810192	1.0	0.0	1.0	1.0	0.09835776686668396	0.0
1.0	0.0	0.28818728029727936	1.0	0.0	0.5032628551125526	1.0	0.17451077699661255	0.5310090873390436	0.0	1.0	0.6383370757102966	1.0	0.0	0.9653862714767456	1.0	0.4899286925792694	0.00591665506362915
1.0	0.0	0.08809152245521545	1.0	0.0	0.510085716843605	0.6473760604858398	0.2686847001314163	0.5252926871180534	0.0	1.0	0.5149471908807755	0.7125470340251923	0.0	0.9168902039527893	1.0	0.1211974024772644	0.0
1.0	0.0	0.08872336149215698	1.0	0.0	0.8332685828208923	1.0	0.454464353621006	0.33806733787059784	0.0	1.0	0.5712274014949799	0.7148696780204773	0.0	0.7468321472406387	1.0	0.0	0.030628949403762817
1.0	0.0	0.17347979545593262	0.9466540515422821	0.0	0.5809404999017715	1.0	0.9973669350147247	0.5341561809182167	0.0	1.0	0.7504710853099823	0.6283106058835983	0.0	0.9353558123111725	1.0	0.0	0.012240111827850342
1.0	0.0	0.2551792860031128	0.834207147359848	0.0	0.7857219874858856	1.0	0.43288586288690567	0.633423388004303	0.5632251799106598	1.0	0.7842730283737183	0.3540397733449936	0.0	1.0	1.0	0.0	0.07998678088188171
1.0	0.0	0.09352350234985352	0.8057814240455627	0.0	0.5119815766811371	0.7968037128448486	0.5272440612316132	0.18849393725395203	0.2696644961833954	1.0	0.7494520843029022	1.0	0.0	1.0	1.0	0.0	0.0
0.4957789182662964	0.0	0.20814603567123413	0.8796908855438232	0.0	1.0	1.0	0.4334142506122589	0.06373900175094604	0.13533645868301392	1.0	0.7633423209190369	0.5771615207195282	0.0	0.9539971351623535	1.0	0.0	0.0
1.0	0.0	0.29917699098587036	1.0	0.0	0.7344333529472351	1.0	0.0	0.06507682800292969	0.0	1.0	0.8974227011203766	0.7517304718494415	0.0	0.843894749879837	1.0	0.0	0.16619598865509033
0.9912875294685364	0.0	0.0059920549392700195	1.0	0.0	0.7105474770069122	0.9281891882419586	0.09404683113098145	0.0	0.23102745413780212	1.0	0.9018429219722748	0.19769012928009033	0.0	0.986136257648468	1.0	0.0	0.0
1.0	0.0	0.3104989230632782	1.0	0.0	0.5924252346158028	1.0	0.37933510541915894	0.10597503185272217	0.22504878044128418	1.0	0.88381427526474	0.61087666451931	0.0	1.0	1.0	0.1487581431865692	0.18937095999717712
1.0	0.0	0.310801699757576	1.0	0.0	0.5091619342565536	1.0	0.0	0.2999388426542282	0.0	1.0	0.5500947535037994	0.4225204810500145	0.0	0.8726105988025665	1.0	0.0	0.0
1.0	0.0	0.31516778469085693	1.0	0.0	0.48306939005851746	1.0	0.0	0.24073591828346252	0.3555077165365219	1.0	0.6924499124288559	0.3385230153799057	0.0	0.8702118992805481	1.0	0.04377239942550659	0.0
0.9639858305454254	0.0	0.664819985628128	1.0	0.0	0.3395645022392273	1.0	0.0	0.5114893764257431	0.672055795788765	1.0	0.7561081647872925	0.8861557841300964	0.0	0.9719934463500977	0.9674437344074249	0.15940123796463013	0.22815969586372375
1.0	0.0	0.6070695742964745	1.0	0.0	0.0	1.0	0.0	0.4059503898024559	0.816816508769989	1.0	0.7134633660316467	0.43930894136428833	0.0	0.8837564289569855	1.0	0.3456369638442993	0.5996071100234985
0.8243692815303802	0.0	0.4602186158299446	1.0	0.0	0.4077010452747345	1.0	0.0	0.1889583170413971	0.8318013250827789	1.0	0.9089798331260681	0.4775450527667999	0.0	0.7966644167900085	1.0	0.0	0.5162795335054398
1.0	0.0	0.43248678743839264	0.7338837385177612	0.0	0.2835024893283844	1.0	0.43137580156326294	0.4226769581437111	0.8505712747573853	1.0	0.7647016644477844	1.0	0.0	0.7465707212686539	1.0	0.5114857777953148	0.36347420513629913
1.0	0.0	0.4306292235851288	0.8556532859802246	0.0	0.24575385451316833	1.0	0.03384712338447571	0.3655704855918884	0.816652238368988	1.0	0.6341569423675537	0.1993556022644043	0.0	0.8452917337417603	1.0	0.24863958358764648	0.22920042276382446
1.0	0.0	0.46582499146461487	0.6209715008735657	0.0	0.003920108079910278	1.0	0.21796876192092896	0.0	0.2746977210044861	1.0	0.6159482970833778	0.8363105952739716	0.0	0.9720242917537689	1.0	0.361161470413208	0.31753140687942505
1.0	0.0	0.4414237253367901	1.0	0.0	0.41513171792030334	1.0	0.4280683100223541	0.095174640417099	0.6565026044845581	1.0	0.6734757423400879	0.7447667568922043	0.0	0.6975468695163727	1.0	0.3518110364675522	0.4611821062862873
1.0	0.0	0.4915367290377617	1.0	0.0	0.4645630419254303	1.0	0.4030890688300133	0.6363178640604019	0.5522459149360657	1.0	0.406786173582077	1.0	0.0	0.6184330508112907	1.0	0.06743082404136658	0.5676659047603607
1.0	0.0	0.2389361560344696	1.0	0.0	0.11454254388809204	1.0	0.19086375832557678	0.5257778763771057	0.775566428899765	1.0	0.4057440236210823	1.0	0.0	0.7295808047056198	1.0	0.3011604845523834	0.4186278358101845
1.0	0.0	0.3450436443090439	0.9566064476966858	0.0	0.4878891706466675	1.0	1.0	0.5082319006323814	0.9229297041893005	1.0	0.27620425820350647	1.0	0.0	0.666658952832222	1.0	0.1285836398601532	0.37968139350414276
